longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_share,men_per_household,population_per_room,age_cat,city
-117.67,33.51,19.0,1258.0,246.0,545.0,227.0,2.9762,184400.0,1,0,0,0,0,19.55485,2.400881,0.43322733,3,0
-117.69,33.47,23.0,3499.0,722.0,1480.0,634.0,3.86,300000.0,1,0,0,0,0,20.634466,2.334385,0.42297798,3,0
-117.7,33.47,20.0,1577.0,363.0,764.0,333.0,4.1563,320800.0,1,0,0,0,0,23.018389,2.2942944,0.48446417,3,0
-117.7,33.47,21.0,2208.0,534.0,1423.0,482.0,3.5915,305600.0,1,0,0,0,0,24.184782,2.9522822,0.6444746,3,0
-117.69,33.47,19.0,2595.0,621.0,1728.0,571.0,3.668,243800.0,1,0,0,0,0,23.930635,3.0262697,0.66589594,3,0
-117.7,33.47,21.0,1857.0,399.0,881.0,380.0,3.8403,350000.0,1,0,0,0,0,21.486269,2.3184211,0.4744211,3,0
-117.68,33.55,5.0,2262.0,427.0,1016.0,402.0,6.065,315500.0,1,0,0,0,0,18.8771,2.5273633,0.44916004,1,0
-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,341400.0,1,0,0,0,0,14.190141,3.382134,0.47992957,1,0
-117.68,33.52,5.0,3621.0,632.0,1546.0,567.0,5.753,322800.0,1,0,0,0,0,17.453743,2.7266314,0.42695388,1,0
-117.69,33.55,9.0,3856.0,571.0,1646.0,576.0,6.8007,318300.0,1,0,0,0,0,14.808091,2.8576388,0.42686722,2,0
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,272000.0,1,0,0,0,0,15.846066,2.8204226,0.4533107,3,0
-117.69,33.53,17.0,5041.0,778.0,2396.0,801.0,6.0868,282900.0,1,0,0,0,0,15.433446,2.991261,0.47530252,3,0
-117.69,33.52,4.0,2142.0,625.0,1176.0,483.0,3.4455,325000.0,1,0,0,0,0,29.178337,2.4347825,0.54901963,1,0
-117.7,33.51,2.0,5261.0,763.0,1460.0,599.0,6.8279,279000.0,1,0,0,0,0,14.502946,2.4373956,0.27751377,1,0
-117.69,33.52,3.0,7374.0,1444.0,3214.0,1279.0,4.538,278200.0,1,0,0,0,0,19.582315,2.5129006,0.43585572,1,0
-117.7,33.53,5.0,6698.0,1254.0,2834.0,1139.0,5.9088,288500.0,1,0,0,0,0,18.722006,2.4881475,0.42311138,1,0
-117.71,33.52,17.0,2486.0,417.0,876.0,361.0,6.1007,340900.0,1,0,0,0,0,16.773933,2.4265928,0.3523733,3,0
-117.71,33.51,11.0,2198.0,252.0,883.0,281.0,13.1477,487000.0,1,0,0,0,0,11.464968,3.1423488,0.40172884,3,0
-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,8.3275,384200.0,1,0,0,0,0,12.471655,3.1473215,0.39965987,1,0
-117.69,33.55,3.0,1618.0,266.0,710.0,246.0,6.0743,274300.0,1,0,0,0,0,16.44005,2.886179,0.43881336,1,0
-117.7,33.54,4.0,4956.0,693.0,1802.0,625.0,7.9338,354700.0,1,0,0,0,0,13.983051,2.8832,0.3635997,1,0
-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,262100.0,1,0,0,0,0,15.8601055,2.6956522,0.42862952,3,0
-117.7,33.56,2.0,2112.0,305.0,703.0,261.0,6.9343,298500.0,1,0,0,0,0,14.441288,2.6934867,0.33285984,1,0
-117.7,33.56,3.0,2443.0,637.0,1033.0,548.0,4.1379,183300.0,1,0,0,0,0,26.0745,1.8850365,0.42284077,1,0
-117.7,33.57,4.0,3283.0,911.0,1512.0,782.0,3.3125,138500.0,1,0,0,0,0,27.74901,1.9335039,0.46055436,1,0
-117.71,33.54,29.0,4907.0,577.0,1883.0,556.0,10.4415,453800.0,1,0,0,0,0,11.758712,3.3866906,0.3837375,4,0
-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878,318300.0,1,0,0,0,0,14.95935,3.00625,0.39105693,3,0
-117.71,33.58,2.0,2530.0,562.0,1066.0,510.0,4.6336,187500.0,1,0,0,0,0,22.213438,2.0901961,0.42134386,1,0
-117.7,33.57,9.0,1204.0,355.0,469.0,293.0,3.6196,119900.0,1,0,0,0,0,29.48505,1.6006826,0.3895349,2,0
-117.71,33.57,4.0,3289.0,753.0,1285.0,651.0,4.045,226000.0,1,0,0,0,0,22.894497,1.9738864,0.39069626,1,0
-117.71,33.57,6.0,3673.0,881.0,1846.0,768.0,4.877,144300.0,1,0,0,0,0,23.985842,2.4036458,0.5025864,2,0
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,268500.0,1,0,0,0,0,16.51565,2.484456,0.39497527,1,0
-117.69,33.51,4.0,1223.0,275.0,505.0,244.0,4.6607,173000.0,1,0,0,0,0,22.485691,2.069672,0.41291904,1,0
-117.7,33.5,4.0,2351.0,445.0,834.0,397.0,5.5677,245400.0,1,0,0,0,0,18.928116,2.1007557,0.35474268,1,0
-117.71,33.49,5.0,1680.0,254.0,617.0,231.0,8.583,397700.0,1,0,0,0,0,15.119047,2.6709957,0.36726192,1,0
-117.7,33.5,4.0,7474.0,1037.0,2969.0,1007.0,8.7591,434700.0,1,0,0,0,0,13.874765,2.9483614,0.39724377,1,0
-117.7,33.48,10.0,3458.0,638.0,1156.0,470.0,6.3579,336700.0,1,0,0,0,0,18.44997,2.4595745,0.33429727,2,0
-117.7,33.48,6.0,16590.0,2696.0,6223.0,2357.0,6.3088,340300.0,1,0,0,0,0,16.250753,2.6402206,0.37510547,2,0
-117.71,33.47,14.0,3894.0,672.0,1490.0,629.0,6.5206,368500.0,1,0,0,0,0,17.257318,2.3688395,0.38263994,3,0
-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,454100.0,1,0,0,0,0,20.04875,1.9026549,0.26203534,2,0
-117.71,33.47,29.0,2681.0,454.0,830.0,410.0,5.5507,345700.0,1,0,0,0,0,16.933979,2.0243902,0.309586,4,0
-117.7,33.68,29.0,5650.0,1084.0,3985.0,1056.0,2.8192,162500.0,1,0,0,0,0,19.18584,3.7736742,0.70530975,4,0
-117.76,33.71,14.0,4321.0,582.0,2025.0,578.0,8.3634,355100.0,1,0,0,0,0,13.469105,3.5034602,0.46864152,3,0
-117.75,33.71,15.0,2849.0,537.0,878.0,520.0,3.2841,158300.0,1,0,0,0,0,18.848719,1.6884615,0.3081783,3,0
-117.76,33.7,12.0,4025.0,574.0,2042.0,588.0,7.9125,344900.0,1,0,0,0,0,14.26087,3.472789,0.50732917,3,0
-117.77,33.71,15.0,2102.0,295.0,1060.0,303.0,7.3141,337100.0,1,0,0,0,0,14.034253,3.49835,0.50428164,3,0
-117.77,33.7,29.0,3636.0,749.0,1486.0,696.0,5.5464,207500.0,1,0,0,0,0,20.59956,2.1350574,0.40869087,4,0
-117.77,33.7,4.0,2446.0,622.0,1315.0,560.0,3.7147,137500.0,1,0,0,0,0,25.429272,2.3482144,0.53761244,1,0
-117.69,33.65,16.0,5805.0,852.0,2356.0,795.0,6.1062,274600.0,1,0,0,0,0,14.677003,2.963522,0.40585703,3,0
-117.71,33.65,16.0,3774.0,456.0,1587.0,430.0,8.6088,307400.0,1,0,0,0,0,12.082671,3.6906977,0.42050874,3,0
-117.7,33.65,16.0,3388.0,492.0,1249.0,463.0,6.1863,355600.0,1,0,0,0,0,14.521842,2.6976242,0.36865407,3,0
-117.71,33.64,14.0,2945.0,356.0,1293.0,335.0,8.111,308900.0,1,0,0,0,0,12.088285,3.8597014,0.43904924,3,0
-117.71,33.63,16.0,1565.0,274.0,950.0,280.0,5.8399,220600.0,1,0,0,0,0,17.507988,3.392857,0.6070288,3,0
-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909,241800.0,1,0,0,0,0,20.024029,2.9758773,0.54345214,3,0
-117.71,33.63,16.0,1641.0,354.0,945.0,318.0,3.4261,219700.0,1,0,0,0,0,21.572212,2.971698,0.57586837,3,0
-117.7,33.63,16.0,4428.0,745.0,1525.0,682.0,5.2325,286800.0,1,0,0,0,0,16.82475,2.2360704,0.34439927,3,0
-117.72,33.64,16.0,1230.0,242.0,380.0,246.0,2.2969,67500.0,1,0,0,0,0,19.674797,1.5447154,0.3089431,3,0
-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,225600.0,1,0,0,0,0,16.638485,3.3111112,0.55427796,3,0
-117.7,33.63,23.0,3038.0,473.0,1501.0,436.0,5.5584,241700.0,1,0,0,0,0,15.569453,3.4426606,0.49407506,3,0
-117.71,33.62,22.0,2520.0,387.0,1338.0,391.0,5.8898,242800.0,1,0,0,0,0,15.357142,3.421995,0.5309524,3,0
-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498,386100.0,1,0,0,0,0,13.7089615,3.478185,0.44210294,3,0
-117.76,33.72,14.0,3011.0,388.0,1359.0,371.0,7.9739,368700.0,1,0,0,0,0,12.886085,3.6630728,0.45134506,3,0
-117.75,33.72,10.0,2464.0,347.0,1241.0,366.0,8.7603,362500.0,1,0,0,0,0,14.082792,3.3907104,0.5036526,2,0
-117.76,33.72,15.0,941.0,266.0,366.0,248.0,4.3636,148400.0,1,0,0,0,0,28.2678,1.4758065,0.38894793,3,0
-117.76,33.71,15.0,1010.0,350.0,470.0,342.0,3.2229,108300.0,1,0,0,0,0,34.653465,1.374269,0.46534654,3,0
-117.74,33.73,18.0,328.0,68.0,391.0,60.0,4.1167,87500.0,1,0,0,0,0,20.731707,6.516667,1.1920732,3,0
-117.69,33.66,11.0,2630.0,327.0,1256.0,352.0,8.2953,350500.0,1,0,0,0,0,12.43346,3.5681818,0.47756654,3,0
-117.69,33.66,5.0,4246.0,689.0,1933.0,722.0,6.9501,225700.0,1,0,0,0,0,16.227037,2.6772854,0.455252,1,0
-117.67,33.67,5.0,10534.0,2035.0,5249.0,1863.0,5.7797,309200.0,1,0,0,0,0,19.318398,2.8174987,0.49829125,1,0
-117.67,33.66,4.0,10175.0,2181.0,4762.0,1929.0,4.7341,237400.0,1,0,0,0,0,21.434889,2.4686365,0.46800983,1,0
-117.68,33.65,6.0,10395.0,1915.0,4783.0,1811.0,5.928,239900.0,1,0,0,0,0,18.422318,2.6410823,0.46012506,2,0
-117.64,33.68,4.0,5687.0,970.0,2677.0,938.0,6.5069,243400.0,1,0,0,0,0,17.056444,2.8539445,0.4707227,1,0
-117.69,33.65,15.0,5394.0,748.0,2383.0,706.0,7.5619,302000.0,1,0,0,0,0,13.86726,3.375354,0.44178718,3,0
-117.7,33.64,15.0,5743.0,773.0,2380.0,773.0,8.1926,326600.0,1,0,0,0,0,13.459865,3.0789132,0.41441756,3,0
-117.69,33.63,23.0,1444.0,260.0,792.0,253.0,4.9079,273800.0,1,0,0,0,0,18.00554,3.1304348,0.54847646,3,0
-117.69,33.64,18.0,3783.0,654.0,1755.0,623.0,5.7559,215800.0,1,0,0,0,0,17.287867,2.8170145,0.46391752,3,0
-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,262000.0,1,0,0,0,0,14.351851,3.3394256,0.49344134,3,0
-117.82,33.71,29.0,5206.0,992.0,2756.0,978.0,2.885,162500.0,1,0,0,0,0,19.054937,2.817996,0.52938914,4,0
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,272800.0,1,0,0,0,0,14.04908,3.1289592,0.42423314,3,0
-117.81,33.73,17.0,1063.0,189.0,363.0,183.0,2.1719,261300.0,1,0,0,0,0,17.77987,1.9836066,0.34148636,3,0
-117.8,33.72,16.0,2617.0,506.0,1317.0,511.0,4.821,201400.0,1,0,0,0,0,19.335117,2.5772994,0.503248,3,0
-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,302400.0,1,0,0,0,0,14.5161295,3.5360231,0.46024007,3,0
-117.82,33.72,24.0,3477.0,462.0,1593.0,484.0,6.8634,276500.0,1,0,0,0,0,13.287316,3.2913222,0.45815358,3,0
-117.77,33.7,15.0,1392.0,267.0,681.0,263.0,5.4248,187200.0,1,0,0,0,0,19.181034,2.5893536,0.48922414,3,0
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,1,0,0,0,0,26.326963,2.2011833,0.52653927,3,0
-117.77,33.69,29.0,500.0,113.0,261.0,116.0,5.0631,154000.0,1,0,0,0,0,22.6,2.25,0.522,4,0
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,1,0,0,0,0,20.468187,1.4255953,0.287515,3,0
-117.78,33.69,16.0,4702.0,806.0,2529.0,814.0,5.1299,238900.0,1,0,0,0,0,17.141642,3.1068797,0.5378562,3,0
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,1,0,0,0,0,13.24,3.1406727,0.4108,3,0
-117.78,33.69,16.0,3400.0,501.0,1575.0,488.0,6.0961,295500.0,1,0,0,0,0,14.735294,3.227459,0.4632353,3,0
-117.8,33.69,16.0,2745.0,447.0,1429.0,411.0,6.8219,325500.0,1,0,0,0,0,16.284153,3.4768856,0.52058285,3,0
-117.79,33.69,16.0,1532.0,240.0,679.0,248.0,5.7115,313900.0,1,0,0,0,0,15.665796,2.737903,0.4432115,3,0
-117.79,33.68,16.0,1998.0,308.0,818.0,299.0,6.8722,326100.0,1,0,0,0,0,15.415416,2.735786,0.4094094,3,0
-117.8,33.68,14.0,2635.0,516.0,1150.0,499.0,4.4391,306700.0,1,0,0,0,0,19.582542,2.3046093,0.43643263,3,0
-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4.2083,251000.0,1,0,0,0,0,20.11111,2.3431635,0.48555556,3,0
-117.8,33.69,15.0,2099.0,322.0,873.0,307.0,7.9887,328000.0,1,0,0,0,0,15.340638,2.8436482,0.41591233,3,0
-117.8,33.68,5.0,623.0,146.0,396.0,136.0,3.631,225000.0,1,0,0,0,0,23.434992,2.9117646,0.635634,1,0
-117.8,33.68,8.0,2032.0,349.0,862.0,340.0,6.9133,274100.0,1,0,0,0,0,17.175198,2.535294,0.4242126,2,0
-117.81,33.67,8.0,2098.0,342.0,908.0,329.0,7.7589,342900.0,1,0,0,0,0,16.301239,2.7598784,0.43279314,2,0
-117.81,33.67,8.0,2440.0,502.0,1113.0,483.0,4.6019,242500.0,1,0,0,0,0,20.57377,2.3043478,0.45614755,2,0
-117.81,33.67,9.0,1567.0,299.0,675.0,294.0,5.2124,199600.0,1,0,0,0,0,19.081047,2.2959185,0.4307594,2,0
-117.81,33.67,9.0,2435.0,396.0,1194.0,385.0,7.2025,275000.0,1,0,0,0,0,16.262835,3.1012988,0.49034908,2,0
-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7.4581,296600.0,1,0,0,0,0,16.163464,2.837255,0.4412931,2,0
-117.81,33.68,8.0,1964.0,413.0,913.0,406.0,5.1583,192200.0,1,0,0,0,0,21.028513,2.2487686,0.46486762,2,0
-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,234300.0,1,0,0,0,0,17.993458,2.7216828,0.45856053,3,0
-117.78,33.68,14.0,1750.0,336.0,852.0,300.0,4.6793,236800.0,1,0,0,0,0,19.2,2.84,0.48685715,3,0
-117.79,33.68,13.0,2636.0,416.0,1137.0,404.0,7.2118,311500.0,1,0,0,0,0,15.781487,2.8143563,0.43133536,3,0
-117.78,33.68,11.0,1994.0,477.0,849.0,411.0,4.0187,235600.0,1,0,0,0,0,23.921764,2.0656934,0.42577735,3,0
-117.79,33.68,9.0,1633.0,295.0,928.0,297.0,5.7858,265900.0,1,0,0,0,0,18.06491,3.1245792,0.56827927,2,0
-117.79,33.68,10.0,2106.0,319.0,1002.0,332.0,8.735,375300.0,1,0,0,0,0,15.147199,3.0180724,0.47578347,2,0
-117.8,33.67,5.0,2638.0,521.0,1179.0,480.0,5.7759,240000.0,1,0,0,0,0,19.749811,2.45625,0.44692948,1,0
-117.8,33.67,5.0,2487.0,388.0,1147.0,397.0,8.284,302500.0,1,0,0,0,0,15.601126,2.8891687,0.46119824,1,0
-117.8,33.67,4.0,3345.0,552.0,1525.0,539.0,6.7962,329100.0,1,0,0,0,0,16.502243,2.8293135,0.45590433,1,0
-117.81,33.69,5.0,1256.0,256.0,880.0,288.0,2.4233,450000.0,1,0,0,0,0,20.382166,3.0555556,0.7006369,1,0
-117.82,33.68,4.0,1346.0,213.0,603.0,219.0,8.7974,360600.0,1,0,0,0,0,15.824666,2.7534246,0.44799405,1,0
-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187,333600.0,1,0,0,0,0,16.101694,2.792181,0.44230768,1,0
-117.82,33.67,17.0,2895.0,439.0,1588.0,450.0,6.276,290700.0,1,0,0,0,0,15.164076,3.528889,0.54853195,3,0
-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4.1652,184500.0,1,0,0,0,0,25.976442,2.0825,0.516429,1,0
-117.82,33.68,3.0,7105.0,1459.0,3068.0,1241.0,6.1395,358000.0,1,0,0,0,0,20.534834,2.4722,0.4318086,1,0
-117.77,33.67,12.0,4329.0,1068.0,1913.0,978.0,4.5094,160200.0,1,0,0,0,0,24.670824,1.9560328,0.44190344,3,0
-117.77,33.72,10.0,2815.0,431.0,1181.0,398.0,6.5743,278700.0,1,0,0,0,0,15.310835,2.9673367,0.4195382,2,0
-117.77,33.72,9.0,2153.0,316.0,954.0,324.0,7.8139,304700.0,1,0,0,0,0,14.677195,2.9444444,0.44310266,2,0
-117.77,33.71,13.0,1939.0,247.0,928.0,244.0,8.1111,379800.0,1,0,0,0,0,12.738525,3.8032787,0.47859722,3,0
-117.77,33.71,5.0,4050.0,584.0,1986.0,598.0,7.5847,375700.0,1,0,0,0,0,14.419753,3.3210702,0.49037036,1,0
-117.77,33.71,4.0,1646.0,321.0,859.0,300.0,5.5631,227800.0,1,0,0,0,0,19.501823,2.8633332,0.5218712,1,0
-117.78,33.71,16.0,2207.0,291.0,1081.0,308.0,7.3518,331200.0,1,0,0,0,0,13.18532,3.5097404,0.48980516,3,0
-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,195400.0,1,0,0,0,0,23.819302,2.1083744,0.43942505,1,0
-117.79,33.73,3.0,8240.0,1410.0,3318.0,1270.0,7.2074,291300.0,1,0,0,0,0,17.11165,2.6125984,0.4026699,1,0
-117.78,33.7,16.0,1663.0,250.0,597.0,204.0,5.409,233900.0,1,0,0,0,0,15.033072,2.9264705,0.35898978,3,0
-117.79,33.7,16.0,6259.0,1098.0,3785.0,1114.0,6.3298,247100.0,1,0,0,0,0,17.542738,3.397666,0.6047292,3,0
-117.79,33.71,16.0,3114.0,463.0,1641.0,469.0,6.2162,283200.0,1,0,0,0,0,14.868337,3.4989338,0.526975,3,0
-117.79,33.71,16.0,6339.0,862.0,3132.0,825.0,7.1069,313400.0,1,0,0,0,0,13.598359,3.7963636,0.49408424,3,0
-117.79,33.7,6.0,1593.0,371.0,832.0,379.0,4.4286,239500.0,1,0,0,0,0,23.28939,2.1952507,0.522285,2,0
-117.8,33.7,5.0,1549.0,378.0,735.0,355.0,5.2923,194000.0,1,0,0,0,0,24.40284,2.0704226,0.47449967,1,0
-117.79,33.7,16.0,1416.0,249.0,636.0,244.0,5.1741,227700.0,1,0,0,0,0,17.584745,2.6065574,0.44915253,3,0
-117.79,33.69,15.0,1875.0,316.0,890.0,316.0,6.5783,244800.0,1,0,0,0,0,16.853333,2.8164556,0.47466666,3,0
-117.79,33.69,16.0,3067.0,396.0,1275.0,372.0,8.7385,340000.0,1,0,0,0,0,12.91164,3.4274194,0.4157157,3,0
-117.8,33.69,13.0,1161.0,289.0,630.0,296.0,3.3438,333300.0,1,0,0,0,0,24.892334,2.1283784,0.5426357,3,0
-117.8,33.55,38.0,1757.0,464.0,821.0,426.0,4.1304,433300.0,1,0,0,0,0,26.408651,1.92723,0.46727377,4,0
-117.77,33.6,33.0,247.0,80.0,167.0,70.0,3.7059,237500.0,1,0,0,0,0,32.388664,2.3857143,0.67611337,4,0
-117.78,33.54,29.0,1421.0,462.0,520.0,339.0,2.2969,450000.0,1,0,0,0,0,32.512314,1.5339233,0.36593947,4,0
-117.79,33.55,39.0,5066.0,1292.0,1915.0,1117.0,3.821,452100.0,1,0,0,0,0,25.503355,1.7144136,0.37801027,4,0
-117.75,33.54,21.0,8711.0,1544.0,3173.0,1396.0,5.0907,378200.0,1,0,0,0,0,17.724716,2.2729228,0.3642521,3,0
-117.77,33.55,28.0,2024.0,297.0,617.0,274.0,6.7861,499100.0,1,0,0,0,0,14.673913,2.2518249,0.3048419,4,0
-117.73,33.57,5.0,11976.0,2495.0,4327.0,2009.0,4.8488,194400.0,1,0,0,0,0,20.833334,2.1538079,0.36130595,1,0
-117.86,33.67,16.0,20.0,5.0,15.0,5.0,3.875,450000.0,1,0,0,0,0,25.0,3.0,0.75,3,0
-117.82,33.67,15.0,1010.0,274.0,649.0,261.0,2.5197,350000.0,1,0,0,0,0,27.128714,2.4865901,0.64257425,3,0
-117.83,33.67,17.0,2634.0,641.0,1454.0,560.0,3.7976,275000.0,1,0,0,0,0,24.335611,2.5964286,0.55201215,3,0
-117.83,33.66,15.0,2355.0,438.0,747.0,450.0,6.5356,272800.0,1,0,0,0,0,18.598726,1.66,0.31719744,3,0
-117.83,33.66,16.0,1574.0,385.0,515.0,363.0,5.3423,291700.0,1,0,0,0,0,24.459974,1.4187328,0.32719186,3,0
-117.81,33.67,24.0,3930.0,661.0,1831.0,616.0,6.3767,269000.0,1,0,0,0,0,16.819338,2.9724026,0.4659033,3,0
-117.8,33.66,29.0,2542.0,498.0,1022.0,494.0,4.0,223400.0,1,0,0,0,0,19.590874,2.068826,0.40204564,4,0
-117.81,33.66,16.0,1414.0,191.0,635.0,230.0,10.0757,383900.0,1,0,0,0,0,13.507779,2.7608695,0.44908062,3,0
-117.81,33.66,20.0,2851.0,490.0,1192.0,463.0,5.8752,274200.0,1,0,0,0,0,17.186953,2.5745142,0.41809893,3,0
-117.82,33.66,24.0,4227.0,641.0,1605.0,589.0,6.4238,278400.0,1,0,0,0,0,15.164419,2.7249575,0.3797019,3,0
-117.84,33.64,11.0,6840.0,1689.0,6083.0,1629.0,2.4132,198300.0,1,0,0,0,0,24.692982,3.7341928,0.88932747,3,0
-117.76,33.54,28.0,2250.0,329.0,826.0,323.0,6.9257,466400.0,1,0,0,0,0,14.622222,2.5572755,0.36711112,4,0
-117.77,33.54,47.0,3090.0,652.0,1105.0,582.0,4.1699,373700.0,1,0,0,0,0,21.100323,1.8986254,0.3576052,4,0
-117.77,33.53,46.0,1033.0,223.0,462.0,224.0,3.2708,384700.0,1,0,0,0,0,21.587608,2.0625,0.44724104,4,0
-117.76,33.53,28.0,3085.0,499.0,1176.0,480.0,7.9794,426100.0,1,0,0,0,0,16.175041,2.45,0.38119936,4,0
-117.76,33.53,18.0,3224.0,561.0,1310.0,580.0,8.4614,391900.0,1,0,0,0,0,17.400743,2.2586207,0.40632755,3,0
-117.77,33.53,32.0,3116.0,661.0,1105.0,543.0,5.1837,445600.0,1,0,0,0,0,21.213093,2.0349908,0.35462132,4,0
-117.73,33.63,15.0,2874.0,592.0,1382.0,586.0,5.5137,161800.0,1,0,0,0,0,20.598469,2.3583617,0.48086292,3,0
-117.74,33.62,16.0,4134.0,740.0,2103.0,745.0,5.6877,231400.0,1,0,0,0,0,17.90034,2.8228188,0.5087083,3,0
-117.75,33.64,9.0,2499.0,492.0,1111.0,542.0,5.5342,182300.0,1,0,0,0,0,19.687876,2.0498154,0.44457784,2,0
-117.72,33.62,21.0,2322.0,518.0,662.0,457.0,3.1679,110000.0,1,0,0,0,0,22.308355,1.4485776,0.28509906,3,0
-117.72,33.62,19.0,1144.0,268.0,365.0,279.0,2.8583,105800.0,1,0,0,0,0,23.426573,1.3082438,0.31905594,3,0
-117.71,33.61,25.0,3004.0,718.0,891.0,626.0,2.395,80300.0,1,0,0,0,0,23.901464,1.4233227,0.2966045,3,0
-117.72,33.63,15.0,1362.0,255.0,378.0,202.0,1.9,162500.0,1,0,0,0,0,18.722467,1.8712871,0.27753305,3,0
-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,86900.0,1,0,0,0,0,21.827938,1.3967347,0.2961745,3,0
-117.73,33.61,16.0,590.0,130.0,178.0,121.0,4.8611,186800.0,1,0,0,0,0,22.033897,1.4710743,0.30169493,3,0
-117.74,33.62,16.0,1889.0,590.0,686.0,537.0,3.4706,241700.0,1,0,0,0,0,31.233458,1.2774674,0.3631551,3,0
-117.74,33.61,16.0,2753.0,576.0,857.0,546.0,3.7422,229800.0,1,0,0,0,0,20.92263,1.5695971,0.31129676,3,0
-117.74,33.61,17.0,2116.0,474.0,662.0,443.0,3.5625,180800.0,1,0,0,0,0,22.400757,1.4943566,0.31285444,3,0
-117.75,33.61,17.0,2499.0,566.0,781.0,522.0,3.1779,186500.0,1,0,0,0,0,22.64906,1.4961686,0.312525,3,0
-117.75,33.6,5.0,4944.0,1164.0,1727.0,948.0,4.9,255600.0,1,0,0,0,0,23.54369,1.8217299,0.3493123,1,0
-117.75,33.61,16.0,2270.0,488.0,709.0,489.0,3.2845,227600.0,1,0,0,0,0,21.497797,1.4498978,0.3123348,3,0
-117.73,33.61,17.0,2612.0,582.0,832.0,564.0,2.6759,120600.0,1,0,0,0,0,22.281776,1.4751773,0.31852987,3,0
-117.7,33.61,16.0,2371.0,725.0,1738.0,686.0,3.6484,322600.0,1,0,0,0,0,30.577816,2.5335276,0.73302406,3,0
-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,74300.0,1,0,0,0,0,22.16382,1.3518124,0.27770478,4,0
-117.71,33.6,8.0,3329.0,753.0,1312.0,629.0,3.5521,229800.0,1,0,0,0,0,22.619406,2.0858505,0.39411235,2,0
-117.71,33.6,25.0,3011.0,714.0,893.0,654.0,2.3387,74800.0,1,0,0,0,0,23.713053,1.3654435,0.2965792,3,0
-117.72,33.61,26.0,2033.0,463.0,618.0,450.0,2.5685,80400.0,1,0,0,0,0,22.774225,1.3733333,0.30398425,4,0
-117.72,33.61,26.0,2653.0,621.0,774.0,584.0,2.49,81100.0,1,0,0,0,0,23.407463,1.3253424,0.2917452,4,0
-117.71,33.61,26.0,3046.0,726.0,888.0,663.0,2.6848,74100.0,1,0,0,0,0,23.834538,1.3393666,0.29152986,4,0
-117.71,33.61,26.0,2280.0,550.0,669.0,502.0,2.3438,72300.0,1,0,0,0,0,24.122807,1.3326694,0.29342106,4,0
-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,72500.0,1,0,0,0,0,23.550539,1.4065421,0.30887634,3,0
-117.7,33.6,26.0,1021.0,230.0,301.0,208.0,2.625,80600.0,1,0,0,0,0,22.526934,1.4471154,0.294809,4,0
-117.7,33.6,25.0,1321.0,295.0,396.0,278.0,3.1131,77100.0,1,0,0,0,0,22.331568,1.4244604,0.2997729,3,0
-117.7,33.59,11.0,8039.0,1717.0,3445.0,1571.0,4.1678,190900.0,1,0,0,0,0,21.358377,2.1928709,0.42853588,3,0
-117.84,33.66,5.0,665.0,171.0,384.0,171.0,4.5833,230400.0,1,0,0,0,0,25.714285,2.245614,0.5774436,1,0
-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,231600.0,1,0,0,0,0,25.473934,2.1318407,0.5077014,1,0
-117.84,33.65,4.0,1649.0,456.0,1030.0,411.0,2.2262,225000.0,1,0,0,0,0,27.653124,2.5060828,0.624621,1,0
-117.83,33.66,4.0,1011.0,198.0,511.0,198.0,7.9217,296200.0,1,0,0,0,0,19.58457,2.5808082,0.5054402,1,0
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,187500.0,1,0,0,0,0,41.69279,1.8205128,0.6677116,2,0
